"PMID","ACUTE_THREAT","POTENTIAL_THREAT","SUSTAINED_THREAT","LOSS","FRUSTRATIVE_NONREWARD","REWARD_VALUATION","EFFORT_VALUATION","EXPECTANCY","ACTION_SELECTION","INITIAL_REWARD_RESPONSIVENESS","SUSTAINED_REWARD_RESPONSIVENESS","REWARD_LEARNING","HABIT","ATTENTION","VISUAL_PERCEPTION","AUDITORY_PERCEPTION","OTHER_PERCEPTION","DECLARATIVE_MEMORY","LANGUAGE","GOAL_SELECTION","UPDATING_REPRESENTATION_MAINTENANCE","RESPONSE_SELECTION","INHIBITION","PERFORMANCE_MONITORING","ACTIVE_MAINTENANCE","FLEXIBLE_UPDATING","LIMITED_CAPACITY","INTERFERENCE_CONTROL","AFFILIATION_ATTACHMENT","FACIAL_COMM_RECEPTION","FACIAL_COMM_PRODUCTION","NONFACIAL_COMM_RECEPTION","NONFACIAL_COMM_PRODUCTION","AGENCY","SELF_KNOWLEDGE","ANIMACY_PERCEPTION","ACTION_PERCEPTION","MENTAL_STATE_UNDERSTANDING","AROUSAL","CIRCADIAN_RHYTHMS","SLEEP_WAKEFULNESS"
"10677559","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10678698","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","1","0","0","0","1","0","0"
"10679185","2","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","2","0","0","0","2","0","1","0","0","0","0","0","1"
"10679187","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","3","1","0","2","0","0","0"
"10680763","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","1","1","1","1","1","2","2","0","0","2","0","0","0","0","1"
"10680764","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","1","0","0","0"
"10680766","4","0","2","2","0","1","1","2","1","0","1","0","0","1","0","0","2","2","0","0","0","1","0","0","0","0","0","1","1","5","2","3","2","1","2","0","1","1","1","1","1"
"10683393","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","2","3","0","1","1","1","0","1","0","0","1","2","0","1","1","2","0","1","1","0","1","0","1","0"
"10683827","4","1","1","0","0","2","1","2","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","1"
"10683855","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10684898","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","1","0","0","0","0","0","0"
"10686115","3","0","2","1","0","2","1","3","1","1","1","1","1","2","1","2","1","2","0","0","0","2","0","0","0","0","0","1","2","3","1","0","0","0","0","0","1","0","2","0","1"
"10686176","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","2","3","0","1","1","1","0","1","0","0","1","2","0","1","1","2","0","1","1","0","1","0","1","0"
"10686183","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2","2","1","0","2","0","1","0","1","0","1","0","0","0","3","2","2","1","3","0","0","1","0","0","2","0","3"
"10689056","1","0","1","1","0","0","0","2","0","0","0","0","0","2","0","0","1","0","0","0","1","1","1","0","1","2","1","2","0","3","1","1","2","0","1","1","1","1","0","1","0"
"10690992","0","0","1","0","0","0","0","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","1","0"
"10692599","5","1","2","0","0","1","0","2","0","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","2","0","0","0","0","0","2","2","1"
"10694461","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0"
"10694462","1","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","1"
"10694463","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","1","0","0","0"
"10700262","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10700263","1","0","2","1","0","0","0","1","0","0","1","0","0","4","3","1","1","0","0","0","1","0","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","1","1","0","1"
"10700305","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0"
"10706432","1","0","1","0","0","0","0","1","0","0","1","0","0","1","1","2","1","0","0","0","1","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","1","1","0"
"10712490","1","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","2","0","1","0","0","0","3","2","2"
"10712498","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","2","1","0","1","1","1","1","0","0","0","0","0","1","0","0"
"10716244","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0"
"10717412","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718324","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","2","2","1","3","0","0","1","0","0","0","0","0"
"10725191","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","5","0","1","0","0","0","1","0","0","1","1","2","2","3","4","0","0","0","0","0","0","0","0"
"10729346","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0"
"10729350","0","0","1","0","0","1","0","1","0","1","2","1","0","1","0","0","0","0","0","0","1","2","0","0","0","1","0","0","1","2","1","1","2","0","1","0","1","1","0","1","0"
"10731771","2","0","1","1","0","1","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"10734009","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","2","0","1","0","1","0","1","0","0","0","0","0","0"
"10734010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0"
"10751455","1","0","3","0","0","1","1","2","1","1","3","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"10762158","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"10769312","0","0","4","4","0","1","1","1","0","1","2","1","1","3","0","0","0","1","0","0","1","0","0","0","2","1","1","2","3","1","0","0","1","0","2","2","0","1","1","0","0"
"10769313","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0"
"10771411","0","0","2","1","1","1","2","1","1","0","1","0","0","2","0","0","1","2","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10771412","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","3","1","1","2","0","0","0","0","0","0","0","0"
"10771415","0","0","1","1","0","0","0","2","0","0","0","0","0","1","0","1","0","2","4","0","0","0","0","0","0","0","0","0","2","1","0","2","2","0","1","0","0","1","0","0","1"
"10774738","0","0","2","2","0","0","0","0","0","0","1","0","1","3","3","3","2","0","2","0","1","0","1","0","2","1","1","2","1","2","0","0","1","0","1","1","0","1","0","1","0"
"10775709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","2","1","2","2","0","0","2","0","0","0","0","0"
"10792453","4","0","2","2","0","2","1","3","2","1","2","1","0","0","0","0","1","1","2","0","0","1","0","0","0","0","0","0","2","1","2","0","2","1","1","1","0","0","3","1","1"
"10805701","0","0","1","0","0","0","0","0","0","0","1","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","1"
"10805707","2","0","2","1","0","1","2","1","2","0","2","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","1","0","1","1","1"
"10806026","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"10806029","0","0","1","0","0","0","1","0","0","0","1","0","0","3","0","0","1","1","1","0","1","0","1","0","2","1","1","1","2","1","0","1","2","0","0","1","1","0","1","0","0"
"10808134","2","1","0","1","0","0","0","0","0","0","0","0","0","0","2","3","0","0","2","0","0","0","1","0","1","2","1","1","1","1","0","2","3","0","0","1","0","0","0","1","0"
"10817611","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","1","1","0"
"10834847","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","1","0","0","3","2","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0"
"10838149","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0"
"10841380","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","2"
"10843515","1","1","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","0","2","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","1","1","0","1","0","0","0"
"10846167","1","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","1","0","1","1","0","0","1","2","0","0","0","1","1","0","0","0","0","0","0","0"
"10847601","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","3","0","1","2","0","0","1","1","0","0","0","0","1","1","2","0","0","3","0","1","1","0","0","1","0","2"
"10848570","0","1","1","0","0","2","1","2","1","1","1","1","0","0","0","2","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","2","0","1","0","0","0","1","2","1"
"10853949","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","3","1","0","0","1","0","0","0","1","0","1","0","2"
"10858628","1","0","2","2","0","0","1","2","0","0","0","0","1","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","1","0","1","0","3","0","1","0","0","1","1","0","1"
"10859133","0","0","2","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0","2","1","1","0","0","0","1","0","1","0","0","3","0","0","0","0","0","0","0","0"
"10859136","0","0","0","2","0","1","2","1","1","0","0","0","0","1","1","1","0","1","2","1","2","1","0","0","1","2","2","2","0","1","1","1","1","0","0","0","0","0","0","0","1"
"10861020","1","0","0","0","0","0","0","0","0","1","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0"
"10863028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"10864232","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","1","3","2","0","0","0","0","0","0","1","1"
"10865104","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","0","2","0","1","1","2","1","0","1","0","0","1","1","0","0","0","0","1"
"10865105","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","1","0","0","0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","0"
"10865107","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","3","0","0","0","0","1","0","1","0","1","0","0","0","3","1","0","1","0","0","1","0","0","0","0","0","0"
"10869575","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","2","3","0","1","1","1","0","0","1","1"
"10869585","4","0","1","3","0","1","0","2","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","2","2","1","0","1","0","0","0","1","0","1","0","1"
"10875899","3","0","5","0","0","2","1","3","1","1","2","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","1"
"10876085","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10896168","0","0","2","1","0","0","0","1","0","1","0","0","0","1","1","1","2","3","2","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1"
"10899227","0","0","1","1","0","0","0","0","0","1","2","0","0","1","0","0","2","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10903207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10912589","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10912590","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","1","2","0","0","1","2","0","0","1","0","0","1","0","1"
"10913505","5","1","2","2","0","0","0","1","0","1","0","0","1","1","1","1","1","0","0","0","1","0","1","0","1","0","0","0","1","2","1","1","3","0","0","0","0","0","1","1","4"
"10913506","2","1","2","3","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1"
"10913710","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"10920049","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","1","0","0","1","0","0","0","1","0","1","1","2","1","0","1","0","0","0","0","0","1","0","0","0","0","1"
"10931772","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","1","1","2","0","1","1","0","0","0","1","1"
"10933212","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","2","2","2","2","0","1","0","0","1","2","1","1"
"10934265","2","1","3","0","0","2","1","3","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","1","0","0","1","2","0"
"10936920","1","0","1","2","0","1","1","1","1","0","0","0","0","2","1","0","1","1","0","0","0","0","0","0","0","0","2","0","0","2","1","1","4","0","2","1","1","1","1","1","2"
"10944414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","3","0","0","0","0","0","0","0","0","0","1","2","1","5","3","1","4","4","2","2","0","0","1"
"10944415","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","1","1","2","1","4","0","1","0","0","0","0","0","1"
"10949055","0","0","1","0","0","0","0","1","0","0","1","0","1","1","1","2","1","1","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0"
"10949057","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","2","1","2","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10959525","4","1","1","2","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","1","1","0"
"10976949","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10978692","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","2","1","1","1","2","1","1","0","1","0","0","2","0"
"10978708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","2","1","0","0","1","0","2","0","0","1","0","0","0","0","0"
"10978709","0","0","1","1","1","0","0","1","0","0","1","0","0","3","0","0","0","2","0","0","1","0","0","0","2","1","1","1","3","0","0","0","1","0","0","0","0","0","0","1","0"
"10980029","0","0","1","0","0","0","0","0","0","1","2","0","0","1","0","1","1","0","3","0","0","0","0","0","0","0","0","1","3","1","0","3","3","0","0","0","0","0","1","2","1"
"10980034","0","0","1","0","0","0","0","0","0","0","1","0","0","3","0","0","1","0","1","0","0","0","2","0","0","0","0","0","1","1","1","0","2","0","1","0","1","1","0","0","0"
"10980036","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0"
"10982749","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","1","2","1","2","1","0","0","0","0","0","0","0","0","0","2","0","0"
"10988032","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","1","1","1","1","1","1","1","2","2","1","1","1","1","0","0","1","1"
"10988041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","0"
"11002354","0","0","2","1","1","0","1","0","0","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","1","1","1","1","4","1","0","1","1","0","1","0","0","0","0","0","0"
"11005879","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11006976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0"
"11017179","5","1","1","4","0","0","0","1","0","0","1","0","0","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","2","2","2","1","6","0","0","0","1","0","0","1","0"
"11018487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0"
"11026450","3","0","1","2","0","0","0","1","0","1","1","0","0","0","2","1","0","1","3","0","0","0","0","0","0","0","1","1","3","3","3","4","5","0","0","2","1","0","2","1","2"
"11027238","4","1","2","4","0","0","0","0","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","4","0","0","0","0","0","0","2","1"
"11027916","5","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","2","0","0","0","0","0","1","0","1"
"11029640","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1"
"11034857","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","2","3","1","1","0","0","1","1","0","0","0","0","0","0","0","0"
"11034863","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","3","0","0","0","0","1","1","0","1","2","2","3","0","1","0","0","0","0","0","2"
"11034866","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","2","1","2","1","2","0","0","0","0","0","0","0","1"
"11036273","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11049665","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","1","0","2","1","2","0","0","1","1","0","0"
"11050024","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","1","0","0","0","0","0","1"
"11050027","1","0","1","0","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0","1","0","1","1","2","1","2","1","0"
"11053230","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","1","0","0"
"11054920","0","0","3","1","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","2","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11058474","3","1","3","1","1","0","1","0","1","2","2","0","0","1","1","2","0","0","0","0","0","2","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","2","0","2"
"11061337","0","0","1","2","0","0","0","0","0","0","1","0","0","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"11069306","0","0","2","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","2","1","2","0","0","0","2","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","1"
"11071493","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","1","1","0","1","1","4","0","1","1","0","0","0","0","0"
"11074084","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","2","0","1","1","0","0","0","0","0"
"11080231","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1"
"11087002","1","0","3","0","0","0","1","0","0","0","1","0","0","4","2","1","0","0","0","0","0","3","1","0","0","0","2","1","1","2","1","1","1","0","0","0","0","0","2","1","2"
"11095716","0","0","0","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","1","0","0","0","0","0","0"
"11098795","3","1","2","3","0","2","1","4","1","2","1","1","0","1","0","0","2","1","0","0","0","2","1","0","1","1","1","1","1","1","1","2","2","0","1","0","0","0","2","2","2"
"11099732","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"11099827","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11100155","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","2","0","0","0","0","0","0","0","0","0","1","2","1","0","2","0","2","0","0","1","0","0","0"
"11110829","3","0","0","0","0","1","0","3","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","1","0","0"
